id_2gis,название,номер_зоны,район,микрорайон,широта,долгота,платная,мест_всего,спец_места,тип_парковки,часы_работы,ссылка_2гис
70030076991590296,Парковка №4028,4028,Бостандыкский,,43.237164,76.90441,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076991590296
70030076992342883,Парковка №4028,4028,Бостандыкский,,43.237473,76.905156,Да,5,,ground,24/7,https://2gis.kz/almaty/firm/70030076992342883
70030077006911570,Парковка №4028,4028,Бостандыкский,,43.237141,76.904151,Да,8,,ground,24/7,https://2gis.kz/almaty/firm/70030077006911570
70030077065513644,Парковка №4028,4028,Бостандыкский,,43.237438,76.904667,Да,5,,ground,24/7,https://2gis.kz/almaty/firm/70030077065513644
70030077065515782,Парковка №4028,4028,Бостандыкский,,43.237592,76.906859,Да,5,,ground,24/7,https://2gis.kz/almaty/firm/70030077065515782
9430468281762195,Парковка №4029,4029,Бостандыкский,,43.237288,76.902517,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/9430468281762195
70030076131244061,Парковка №9004,9004,Бостандыкский,,43.228385,76.945742,Да,166,,ground,24/7,https://2gis.kz/almaty/firm/70030076131244061
70030076130494157,Парковка №1003,1003,Жетысуский,,43.273346,76.93774,Нет,50,,ground,24/7,https://2gis.kz/almaty/firm/70030076130494157
70030076164236970,Парковка №5033,5033,Жетысуский,,43.271559,76.939438,Да,30,,ground,24/7,https://2gis.kz/almaty/firm/70030076164236970
70030076223371155,Парковка №5033,5033,Жетысуский,,43.271066,76.939251,Да,20,,ground,24/7,https://2gis.kz/almaty/firm/70030076223371155
70030076994945802,Парковка №5033,5033,Жетысуский,,43.270594,76.939557,Да,5,,ground,24/7,https://2gis.kz/almaty/firm/70030076994945802
70030076994947945,Парковка №5033,5033,Жетысуский,,43.271705,76.939163,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076994947945
70030076994948074,Парковка №5033,5033,Жетысуский,,43.271033,76.939502,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076994948074
70030076674109837,Парковка №5033,5033,Жетысуский,,43.27194,76.937528,Да,12,,ground,Mon 08:00-19:00; Tue 08:00-19:00; Wed 08:00-19:00; Thu 08:00-19:00; Fri 08:00-19:00; Sun 08:00-19:00,https://2gis.kz/almaty/firm/70030076674109837
70030076994941405,Парковка №5033,5033,Жетысуский,,43.273091,76.937376,Нет,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076994941405
70030076994948410,Парковка №5033,5033,Жетысуский,,43.273321,76.937107,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076994948410
70030076994948853,Парковка №5033,5033,Жетысуский,,43.27276,76.937218,Да,10,Для инвалидов: 1,ground,24/7,https://2gis.kz/almaty/firm/70030076994948853
9430468308963282,Парковка №5802,5802,Жетысуский,,43.286296,76.889054,Да,50,,ground,24/7,https://2gis.kz/almaty/firm/9430468308963282
9430468308963275,Парковка №9003,9003,Жетысуский,,43.290066,76.890604,Да,150,,ground,24/7,https://2gis.kz/almaty/firm/9430468308963275
70030076166361667,Парковка №1006,1006,Медеуский,,43.159031,77.05777,Да,185,,ground,24/7,https://2gis.kz/almaty/firm/70030076166361667
70030076994952485,Паркинг №6001,6001,Медеуский,,43.2616,76.951031,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076994952485
70030076139359997,Парковка №6001,6001,Медеуский,,43.261861,76.951122,Да,30,,ground,Mon 08:00-19:00; Tue 08:00-19:00; Wed 08:00-19:00; Thu 08:00-19:00; Fri 08:00-19:00; Sat 08:00-19:00; Sun 08:00-19:00,https://2gis.kz/almaty/firm/70030076139359997
70030076139412906,Парковка №6001,6001,Медеуский,,43.263443,76.950034,Да,40,,ground,24/7,https://2gis.kz/almaty/firm/70030076139412906
70030076139412959,Парковка №6001,6001,Медеуский,,43.263336,76.95005,Да,30,,ground,24/7,https://2gis.kz/almaty/firm/70030076139412959
70030076162585102,Парковка №6001,6001,Медеуский,,43.263534,76.951582,Да,20,Для инвалидов: 2,ground,24/7,https://2gis.kz/almaty/firm/70030076162585102
70030076196351627,Парковка №6001,6001,Медеуский,,43.262421,76.950355,Да,20,,ground,24/7,https://2gis.kz/almaty/firm/70030076196351627
70030076994950997,Парковка №6001,6001,Медеуский,,43.263479,76.95211,Да,20,Для инвалидов: 2,ground,24/7,https://2gis.kz/almaty/firm/70030076994950997
70030076994952058,Парковка №6001,6001,Медеуский,,43.26207,76.950972,Да,8,,ground,24/7,https://2gis.kz/almaty/firm/70030076994952058
70030076994952720,Парковка №6001,6001,Медеуский,,43.261225,76.953006,Да,5,,ground,24/7,https://2gis.kz/almaty/firm/70030076994952720
70030076994953739,Парковка №6001,6001,Медеуский,,43.261433,76.952782,Да,20,,ground,24/7,https://2gis.kz/almaty/firm/70030076994953739
70030076139360042,Парковка №6001,6001,Медеуский,,43.262065,76.952901,Да,30,,ground,Mon 08:00-19:00; Tue 08:00-19:00; Wed 08:00-19:00; Thu 08:00-19:00; Fri 08:00-19:00; Sat 08:00-19:00; Sun 08:00-19:00,https://2gis.kz/almaty/firm/70030076139360042
70030076994954509,Паркинг №6002,6002,Медеуский,,43.261723,76.964949,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076994954509
70030076138974911,Парковка №6002,6002,Медеуский,,43.264428,76.95917,Да,25,,ground,24/7,https://2gis.kz/almaty/firm/70030076138974911
70030076143860528,Парковка №6002,6002,Медеуский,,43.256741,76.960215,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076143860528
70030076138927906,Парковка №6002,6002,Медеуский,,43.263401,76.965382,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076138927906
70030076139470501,Парковка №6002,6002,Медеуский,,43.260532,76.964877,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076139470501
70030076139470503,Парковка №6002,6002,Медеуский,,43.260907,76.964758,Да,20,,ground,24/7,https://2gis.kz/almaty/firm/70030076139470503
70030076918603222,Парковка №6002,6002,Медеуский,,43.257528,76.958717,Да,25,,ground,24/7,https://2gis.kz/almaty/firm/70030076918603222
9430468314134435,Парковка №6002,6002,Медеуский,,43.256746,76.960072,Да,25,Для инвалидов: 1,ground,24/7,https://2gis.kz/almaty/firm/9430468314134435
9430468314135731,Парковка №6002,6002,Медеуский,,43.260408,76.959857,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/9430468314135731
70030076163739602,Парковка №6002,6002,Медеуский,,43.259804,76.961618,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076163739602
70030076918603233,Парковка №6002,6002,Медеуский,,43.258801,76.959896,Да,12,,ground,24/7,https://2gis.kz/almaty/firm/70030076918603233
70030076918603237,Парковка №6002,6002,Медеуский,,43.259445,76.959848,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076918603237
70030076918603239,Парковка №6002,6002,Медеуский,,43.25981,76.959803,Да,6,,ground,24/7,https://2gis.kz/almaty/firm/70030076918603239
70030076918603244,Парковка №6002,6002,Медеуский,,43.260544,76.959715,Да,25,,ground,24/7,https://2gis.kz/almaty/firm/70030076918603244
70030076989070155,Парковка №6002,6002,Медеуский,,43.260183,76.961414,Да,25,,ground,24/7,https://2gis.kz/almaty/firm/70030076989070155
70030076990916291,Парковка №6002,6002,Медеуский,,43.260752,76.961365,Да,5,,ground,24/7,https://2gis.kz/almaty/firm/70030076990916291
70030076134331033,Парковка №6002,6002,Медеуский,,43.264221,76.959334,Да,20,Для инвалидов: 3,ground,24/7,https://2gis.kz/almaty/firm/70030076134331033
70030076138973227,Парковка №6002,6002,Медеуский,,43.26403,76.960906,Да,5,,ground,24/7,https://2gis.kz/almaty/firm/70030076138973227
70030076138974611,Парковка №6002,6002,Медеуский,,43.263515,76.959412,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076138974611
70030076138975298,Парковка №6002,6002,Медеуский,,43.263554,76.959272,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076138975298
70030076734264423,Парковка №6002,6002,Медеуский,,43.264595,76.960973,Да,25,,ground,24/7,https://2gis.kz/almaty/firm/70030076734264423
70030076852284840,Парковка №6002,6002,Медеуский,,43.262094,76.959631,Да,25,,ground,24/7,https://2gis.kz/almaty/firm/70030076852284840
70030076989019518,Парковка №6002,6002,Медеуский,,43.263843,76.961071,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076989019518
70030076989045315,Парковка №6002,6002,Медеуский,,43.261745,76.959546,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076989045315
70030076990912378,Парковка №6002,6002,Медеуский,,43.264847,76.960806,Нет,5,,ground,24/7,https://2gis.kz/almaty/firm/70030076990912378
70030076139470444,Парковка №6002,6002,Медеуский,,43.259552,76.963972,Да,15,,ground,Mon 08:00-19:00; Tue 08:00-19:00; Wed 08:00-19:00; Thu 08:00-19:00; Fri 08:00-19:00; Sat 08:00-19:00; Sun 08:00-19:00,https://2gis.kz/almaty/firm/70030076139470444
9430468281762109,Парковка №6011,6011,Медеуский,,43.256856,76.948699,Да,28,,ground,24/7,https://2gis.kz/almaty/firm/9430468281762109
70030076326979909,Парковка №6011,6011,Медеуский,,43.256593,76.946936,Да,13,,ground,24/7,https://2gis.kz/almaty/firm/70030076326979909
9430468281762108,Парковка №6011,6011,Медеуский,,43.257434,76.95712,Да,20,,ground,24/7,https://2gis.kz/almaty/firm/9430468281762108
70030077056106931,Парковка №6011,6011,Медеуский,,43.256766,76.947367,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030077056106931
9430468309635384,Парковка №6011,6011,Медеуский,,43.25999,76.946697,Да,25,,ground,Mon 08:00-19:00; Tue 08:00-19:00; Wed 08:00-19:00; Thu 08:00-19:00; Fri 08:00-19:00; Sat 08:00-19:00; Sun 08:00-19:00,https://2gis.kz/almaty/firm/9430468309635384
70030076130607990,Парковка №6011,6011,Медеуский,,43.258437,76.947439,Да,25,Для инвалидов: 2,ground,24/7,https://2gis.kz/almaty/firm/70030076130607990
70030077053511512,Парковка №6011,6011,Медеуский,,43.260103,76.948332,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030077053511512
70030077053622510,Парковка №6011,6011,Медеуский,,43.258331,76.947455,Да,25,,ground,24/7,https://2gis.kz/almaty/firm/70030077053622510
70030076216167774,Парковка №6011,6011,Медеуский,,43.25764,76.949727,Да,15,Для инвалидов: 1,ground,24/7,https://2gis.kz/almaty/firm/70030076216167774
70030076216169121,Парковка №6011,6011,Медеуский,,43.256578,76.949866,Да,10,Для инвалидов: 1,ground,24/7,https://2gis.kz/almaty/firm/70030076216169121
70030076283601228,Парковка №6011,6011,Медеуский,,43.256138,76.949922,Да,2,,ground,24/7,https://2gis.kz/almaty/firm/70030076283601228
70030076283601231,Парковка №6011,6011,Медеуский,,43.255637,76.949986,Да,8,,ground,24/7,https://2gis.kz/almaty/firm/70030076283601231
70030077056105686,Парковка №6011,6011,Медеуский,,43.257277,76.949772,Да,7,Для инвалидов: 1,ground,24/7,https://2gis.kz/almaty/firm/70030077056105686
70030077125037944,Парковка №6011,6011,Медеуский,,43.256872,76.950839,Да,25,Для инвалидов: 3; Для электроавтомобилей: 2,ground,24/7,https://2gis.kz/almaty/firm/70030077125037944
70030076191585219,Парковка №6011,6011,Медеуский,,43.257103,76.952596,Да,50,Для инвалидов: 1,ground,24/7,https://2gis.kz/almaty/firm/70030076191585219
70030076990881157,Парковка №6011,6011,Медеуский,,43.257038,76.953275,Да,40,,ground,24/7,https://2gis.kz/almaty/firm/70030076990881157
70030076216167462,Парковка №6011,6011,Медеуский,,43.259825,76.949452,Да,20,Для инвалидов: 1,ground,24/7,https://2gis.kz/almaty/firm/70030076216167462
70030076479991974,Парковка №6011,6011,Медеуский,,43.26022,76.950034,Да,28,Для инвалидов: 3,ground,24/7,https://2gis.kz/almaty/firm/70030076479991974
70030077053614073,Парковка №6011,6011,Медеуский,,43.259012,76.949556,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030077053614073
70030076133213137,Парковка №6011,6011,Медеуский,,43.257873,76.95669,Да,40,,ground,24/7,https://2gis.kz/almaty/firm/70030076133213137
70030076793556106,Парковка №6011,6011,Медеуский,,43.257227,76.956012,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076793556106
70030076306349417,парковка №6011,6011,Медеуский,,43.260579,76.955363,Да,25,,ground,24/7,https://2gis.kz/almaty/firm/70030076306349417
70030076161304481,Парковка №6012,6012,Медеуский,,43.251434,76.95572,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076161304481
9430468281762087,Парковка №6012,6012,Медеуский,,43.254633,76.955308,Да,5,,ground,24/7,https://2gis.kz/almaty/firm/9430468281762087
70030076165588074,Парковка №6012,6012,Медеуский,,43.251415,76.957431,Да,30,Для инвалидов: 2,ground,24/7,https://2gis.kz/almaty/firm/70030076165588074
70030076216156760,Парковка №6012,6012,Медеуский,,43.251153,76.95596,Да,20,Для инвалидов: 2,ground,24/7,https://2gis.kz/almaty/firm/70030076216156760
70030076911464630,Парковка №6012,6012,Медеуский,,43.251426,76.95759,Да,40,Для электроавтомобилей: 2,ground,24/7,https://2gis.kz/almaty/firm/70030076911464630
70030076790981785,Парковка №6012,6012,Медеуский,,43.254171,76.955571,Да,5,,ground,24/7,https://2gis.kz/almaty/firm/70030076790981785
70030076139450783,Парковка №6012,6012,Медеуский,,43.254083,76.95773,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076139450783
70030076154459866,Парковка №6012,6012,Медеуский,,43.253054,76.95722,Да,25,,ground,24/7,https://2gis.kz/almaty/firm/70030076154459866
70030076163752339,Парковка №6012,6012,Медеуский,,43.254022,76.956869,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076163752339
70030076165589269,Парковка №6012,6012,Медеуский,,43.252859,76.957406,Да,10,,ground,Mon 08:00-19:00; Tue 08:00-19:00; Wed 08:00-19:00; Thu 08:00-19:00; Fri 08:00-19:00; Sat 08:00-19:00; Sun 08:00-19:00,https://2gis.kz/almaty/firm/70030076165589269
70030076187717466,Парковка №6012,6012,Медеуский,,43.253948,76.958033,Да,9,,ground,24/7,https://2gis.kz/almaty/firm/70030076187717466
70030076216157005,Парковка №6012,6012,Медеуский,,43.25314,76.955701,Да,6,Для инвалидов: 2,ground,24/7,https://2gis.kz/almaty/firm/70030076216157005
70030076216157386,Парковка №6012,6012,Медеуский,,43.254639,76.955511,Да,7,,ground,24/7,https://2gis.kz/almaty/firm/70030076216157386
70030076793541483,Парковка №6012,6012,Медеуский,,43.253971,76.956142,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076793541483
70030076911415607,Парковка №6012,6012,Медеуский,,43.252671,76.958949,Да,5,,ground,24/7,https://2gis.kz/almaty/firm/70030076911415607
70030076911424216,Парковка №6012,6012,Медеуский,,43.2534,76.958887,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076911424216
70030077012131252,Парковка №6012,6012,Медеуский,,43.253337,76.957344,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030077012131252
70030077026460967,Парковка №6012,6012,Медеуский,,43.252531,76.957448,Да,5,,ground,Mon 08:00-19:00; Tue 08:00-19:00; Wed 08:00-19:00; Thu 08:00-19:00; Fri 08:00-19:00; Sat 08:00-19:00; Sun 08:00-19:00,https://2gis.kz/almaty/firm/70030077026460967
70030076790981776,Парковка №6012,6012,Медеуский,,43.255331,76.957137,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076790981776
70030076165589365,Парковка №6012,6012,Медеуский,,43.25408,76.959908,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076165589365
70030076171547213,Парковка №6012,6012,Медеуский,,43.25447,76.960437,Да,8,,ground,24/7,https://2gis.kz/almaty/firm/70030076171547213
70030076196397462,Парковка №6012,6012,Медеуский,,43.254211,76.959391,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076196397462
70030076196397463,Парковка №6012,6012,Медеуский,,43.25474,76.960267,Да,6,Для инвалидов: 2,ground,24/7,https://2gis.kz/almaty/firm/70030076196397463
70030076990905879,Парковка №6012,6012,Медеуский,,43.25424,76.96167,Да,12,,ground,24/7,https://2gis.kz/almaty/firm/70030076990905879
70030076990907136,Парковка №6012,6012,Медеуский,,43.254473,76.958715,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076990907136
70030076139455508,Парковка №6012,6012,Медеуский,,43.255408,76.960196,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076139455508
70030076143860167,Парковка №6012,6012,Медеуский,,43.255041,76.960369,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076143860167
70030076154482716,Парковка №6013,6013,Медеуский,,43.251113,76.95414,Да,50,,ground,24/7,https://2gis.kz/almaty/firm/70030076154482716
9430468281762086,Парковка №6013,6013,Медеуский,,43.252896,76.953914,Да,25,,ground,Mon 08:00-19:00; Tue 08:00-19:00; Wed 08:00-19:00; Thu 08:00-19:00; Fri 08:00-19:00; Sat 08:00-19:00; Sun 08:00-19:00,https://2gis.kz/almaty/firm/9430468281762086
9430468281762088,Парковка №6013,6013,Медеуский,,43.254896,76.95366,Да,20,,ground,24/7,https://2gis.kz/almaty/firm/9430468281762088
70030076216170494,Парковка №6013,6013,Медеуский,,43.250534,76.950633,Да,7,Для инвалидов: 1,ground,24/7,https://2gis.kz/almaty/firm/70030076216170494
70030076998131051,Парковка №6013,6013,Медеуский,,43.250818,76.954305,Да,8,,ground,24/7,https://2gis.kz/almaty/firm/70030076998131051
70030076139028954,Парковка №6013,6013,Медеуский,,43.25344,76.949064,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076139028954
70030076165792364,Парковка №6013,6013,Медеуский,,43.253345,76.947779,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076165792364
70030076165792372,Парковка №6013,6013,Медеуский,,43.253214,76.947589,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076165792372
70030076159887577,Парковка №6013,6013,Медеуский,,43.253491,76.951578,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076159887577
70030076177901780,Парковка №6013,6013,Медеуский,,43.253619,76.951288,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076177901780
70030076196447808,Парковка №6013,6013,Медеуский,,43.253912,76.950203,Да,15,Для инвалидов: 1,ground,24/7,https://2gis.kz/almaty/firm/70030076196447808
70030076216170347,Парковка №6013,6013,Медеуский,,43.252273,76.950412,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076216170347
70030076923337599,Парковка №6013,6013,Медеуский,,43.253356,76.949519,Да,17,,ground,24/7,https://2gis.kz/almaty/firm/70030076923337599
70030076998665400,Парковка №6013,6013,Медеуский,,43.255221,76.951073,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076998665400
70030076139036757,Парковка №6013,6013,Медеуский,,43.254756,76.953808,Да,35,Для инвалидов: 2,ground,24/7,https://2gis.kz/almaty/firm/70030076139036757
70030076177901662,Парковка №6013,6013,Медеуский,,43.253866,76.954672,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076177901662
70030076187717927,Парковка №6013,6013,Медеуский,,43.252905,76.954043,Да,30,Для инвалидов: 2,ground,24/7,https://2gis.kz/almaty/firm/70030076187717927
70030076187718572,Парковка №6013,6013,Медеуский,,43.253596,76.953015,Да,15,Для инвалидов: 1,ground,24/7,https://2gis.kz/almaty/firm/70030076187718572
70030076191632997,Парковка №6013,6013,Медеуский,,43.253715,76.95464,Да,15,Для инвалидов: 1,ground,24/7,https://2gis.kz/almaty/firm/70030076191632997
70030076263188270,Парковка №6013,6013,Медеуский,,43.253757,76.953178,Да,5,,ground,24/7,https://2gis.kz/almaty/firm/70030076263188270
70030077054097510,Парковка №6013,6013,Медеуский,,43.253781,76.953509,Да,3,,ground,24/7,https://2gis.kz/almaty/firm/70030077054097510
70030076306412364,Парковка №6013,6013,Медеуский,,43.255311,76.952587,Да,15,Для инвалидов: 2,ground,24/7,https://2gis.kz/almaty/firm/70030076306412364
70030076187693430,Парковка №6014,6014,Медеуский,,43.249838,76.947699,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076187693430
70030076166361832,Парковка №6014,6014,Медеуский,,43.246733,76.950375,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076166361832
70030076139412388,Парковка №6014,6014,Медеуский,,43.245317,76.955756,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076139412388
70030076174199652,Парковка №6014,6014,Медеуский,,43.246999,76.955544,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076174199652
70030076182090598,Парковка №6014,6014,Медеуский,,43.247103,76.95563,Да,15,Для инвалидов: 1,ground,24/7,https://2gis.kz/almaty/firm/70030076182090598
70030076187693363,Парковка №6014,6014,Медеуский,,43.249956,76.949602,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076187693363
70030076187717058,Парковка №6014,6014,Медеуский,,43.249247,76.954507,Да,17,,ground,24/7,https://2gis.kz/almaty/firm/70030076187717058
70030076191585483,Парковка №6014,6014,Медеуский,,43.245207,76.954167,Да,30,,ground,24/7,https://2gis.kz/almaty/firm/70030076191585483
70030076998765421,Парковка №6014,6014,Медеуский,,43.247998,76.950948,Да,30,,ground,24/7,https://2gis.kz/almaty/firm/70030076998765421
70030076998812757,Парковка №6014,6014,Медеуский,,43.246966,76.953883,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076998812757
70030076998813260,Парковка №6014,6014,Медеуский,,43.246841,76.952016,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076998813260
70030077002360282,Парковка №6014,6014,Медеуский,,43.25011,76.951795,Да,20,,ground,24/7,https://2gis.kz/almaty/firm/70030077002360282
70030076622771702,Парковка №6015,6015,Медеуский,,43.24412,76.956652,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076622771702
70030076139412406,Парковка №6015,6015,Медеуский,,43.245992,76.956422,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076139412406
70030076154459917,Парковка №6015,6015,Медеуский,,43.247701,76.957928,Да,25,,ground,24/7,https://2gis.kz/almaty/firm/70030076154459917
70030076166337464,Парковка №6015,6015,Медеуский,,43.249628,76.956157,Да,20,Для инвалидов: 2,ground,24/7,https://2gis.kz/almaty/firm/70030076166337464
70030076157507351,Парковка №6015,6015,Медеуский,,43.247176,76.957445,Да,25,Для инвалидов: 1,ground,24/7,https://2gis.kz/almaty/firm/70030076157507351
70030076161321419,Парковка №6015,6015,Медеуский,,43.247593,76.956215,Да,4,,ground,24/7,https://2gis.kz/almaty/firm/70030076161321419
70030076164085086,Парковка №6015,6015,Медеуский,,43.24601,76.958164,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076164085086
70030076164085095,Парковка №6015,6015,Медеуский,,43.24634,76.958242,Да,25,,ground,24/7,https://2gis.kz/almaty/firm/70030076164085095
70030076164085155,Парковка №6015,6015,Медеуский,,43.249349,76.957762,Да,40,,ground,24/7,https://2gis.kz/almaty/firm/70030076164085155
70030076166397837,Парковка №6015,6015,Медеуский,,43.248192,76.958014,Да,40,,ground,24/7,https://2gis.kz/almaty/firm/70030076166397837
70030076177933609,Парковка №6015,6015,Медеуский,,43.250558,76.95834,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076177933609
70030076187715482,Парковка №6015,6015,Медеуский,,43.246207,76.956598,Да,20,,ground,24/7,https://2gis.kz/almaty/firm/70030076187715482
70030076187717209,Парковка №6015,6015,Медеуский,,43.250714,76.958434,Да,20,Для инвалидов: 1,ground,24/7,https://2gis.kz/almaty/firm/70030076187717209
70030076193260259,Парковка №6015,6015,Медеуский,,43.250447,76.956786,Да,15,Для инвалидов: 2,ground,24/7,https://2gis.kz/almaty/firm/70030076193260259
70030076216154930,Парковка №6015,6015,Медеуский,,43.247365,76.956449,Да,3,,ground,24/7,https://2gis.kz/almaty/firm/70030076216154930
70030076216155558,Парковка №6015,6015,Медеуский,,43.248091,76.956355,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076216155558
70030076911428469,Парковка №6015,6015,Медеуский,,43.250609,76.956961,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076911428469
9430468281762220,Парковка №6020,6020,Медеуский,,43.238739,76.9573,Да,10,,ground,Mon 08:00-19:00; Tue 08:00-19:00; Wed 08:00-19:00; Thu 08:00-19:00; Fri 08:00-19:00; Sat 08:00-19:00; Sun 08:00-19:00,https://2gis.kz/almaty/firm/9430468281762220
70030076995497008,Парковка №6020,6020,Медеуский,,43.230785,76.959987,Да,7,,ground,24/7,https://2gis.kz/almaty/firm/70030076995497008
70030076995497375,Парковка №6020,6020,Медеуский,,43.231521,76.959704,Да,8,,ground,24/7,https://2gis.kz/almaty/firm/70030076995497375
70030076995497911,Парковка №6020,6020,Медеуский,,43.231862,76.959574,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076995497911
70030076995498011,Парковка №6020,6020,Медеуский,,43.232272,76.959418,Да,8,,ground,24/7,https://2gis.kz/almaty/firm/70030076995498011
70030076197148867,Парковка №6020,6020,Медеуский,Самал-1 м-н,43.241568,76.956911,Да,30,,ground,24/7,https://2gis.kz/almaty/firm/70030076197148867
70030076907091672,Парковка №6020,6020,Медеуский,Самал-1 м-н,43.241568,76.956911,Да,5,,ground,24/7,https://2gis.kz/almaty/firm/70030076907091672
70030076922549996,Парковка №6020,6020,Медеуский,Самал-1 м-н,43.241568,76.956911,Да,40,,ground,24/7,https://2gis.kz/almaty/firm/70030076922549996
70030076802343020,Парковка №6021,6021,Медеуский,микрорайон Самал-2,43.233897,76.958569,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076802343020
70030077002313660,Парковка №6021,6021,Медеуский,,43.242619,76.953446,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030077002313660
9430468281762214,Парковка №6021,6021,Медеуский,микрорайон Самал-2,43.234067,76.954458,Да,20,,ground,24/7,https://2gis.kz/almaty/firm/9430468281762214
70030076127504183,Парковка №6021,6021,Медеуский,микрорайон Самал-3,43.225466,76.954406,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076127504183
70030076127729714,Парковка №6021,6021,Медеуский,микрорайон Самал-2,43.233406,76.953288,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076127729714
70030076127731335,Парковка №6021,6021,Медеуский,микрорайон Самал-2,43.232843,76.953195,Да,5,,ground,24/7,https://2gis.kz/almaty/firm/70030076127731335
70030076127751469,Парковка №6021,6021,Медеуский,микрорайон Самал-2,43.23133,76.953429,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076127751469
70030076127752392,Парковка №6021,6021,Медеуский,микрорайон Самал-2,43.229226,76.953718,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076127752392
70030076313392239,Парковка №6021,6021,Медеуский,микрорайон Самал-2,43.234001,76.953694,Да,8,,ground,24/7,https://2gis.kz/almaty/firm/70030076313392239
70030076862642490,Парковка №6021,6021,Медеуский,микрорайон Самал-2,43.229838,76.953627,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076862642490
70030076962674331,Парковка №6021,6021,Медеуский,микрорайон Самал-2,43.229848,76.95375,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076962674331
70030076962674752,Парковка №6021,6021,Медеуский,микрорайон Самал-2,43.231476,76.95353,Да,10,,ground,Mon 08:00-19:00; Tue 08:00-19:00; Wed 08:00-19:00; Thu 08:00-19:00; Fri 08:00-19:00; Sat 08:00-19:00; Sun 08:00-19:00,https://2gis.kz/almaty/firm/70030076962674752
70030076990915437,Парковка №6021,6021,Медеуский,микрорайон Самал-2,43.23424,76.957082,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076990915437
